ID,prefLabel,altLabel,definition,broader,isProcedureFor,exactMatch,closeMatch,source link
https://w3id.org/eusoilvoc#Salinisation,salinisation,,,soil threats,,,https://soilwise-he.github.io/soil-health#SoilSalinisation,
https://w3id.org/eusoilvoc#SaltContents,salt contents,salt content,"The Salt Content measures the concentration of soluble salts in soil, critical for assessing salinity. Excess salts can hinder plant growth by affecting osmotic potential, leading to reduced water uptake by roots. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.",soluble salts,,http://w3id.org/glosis/model/layerhorizon/saltContentProperty,,http://w3id.org/glosis/model/layerhorizon/saltContentProperty
https://w3id.org/eusoilvoc#SaltCover,salt cover,,"Salt cover refers to the accumulation of salts on the surface of the soil, often visible as a crystalline crust. This phenomenon occurs when capillary action causes soluble salts to move upwards through the soil, where they crystallize as water evaporates. Salt cover can interfere with seed germination, plant growth, and water infiltration, and is commonly found in arid and semi-arid regions with high evaporation rates. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils (14th ed.). Pearson Education.",salts,,http://w3id.org/glosis/model/surface/saltCoverProperty,,http://w3id.org/glosis/model/surface/saltCoverProperty
https://w3id.org/eusoilvoc#SaltIncrustation,salt incrustation,,,soil chemical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SaltIncrustation,,
https://w3id.org/eusoilvoc#SaltPresence,salt presence,,"The salt presence of soil refers to the concentration of soluble salts, such as sodium, calcium, and magnesium, within the soil profile. High salt levels can lead to soil salinity, negatively affecting plant growth by altering water availability and soil structure. The presence of salts is typically measured using electrical conductivity (EC) or specific ion concentration tests. Soils with high salt presence are often found in arid regions where evaporation exceeds precipitation, leading to salt accumulation at or near the surface. Source: Rhoades, J.D., & Kandiah, A. (1992). Soil Salinity Management in Agriculture. Springer.",salts,,http://w3id.org/glosis/model/surface/saltPresenceProperty,,http://w3id.org/glosis/model/surface/saltPresenceProperty
https://w3id.org/eusoilvoc#SaltSieving,salt sieving,,,soil phenomena,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SaltSieving,,
https://w3id.org/eusoilvoc#SaltThickness,salt thickness,,"Salt thickness refers to the depth of the soil profile at which soluble salts are present in significant concentrations. This property is particularly important in regions subject to evaporation and capillary rise, where salts accumulate near the surface or at specific depths. Salt thickness can impact soil fertility and water retention, as the concentrated salts can inhibit root growth and water uptake. This property is commonly determined through soil sampling and electrical conductivity measurements at various depths. Source: United States Salinity Laboratory Staff. (1954). Diagnosis and Improvement of Saline and Alkali Soils. U.S. Department of Agriculture Handbook No. 60.",salts,,http://w3id.org/glosis/model/surface/saltThicknessProperty,,http://w3id.org/glosis/model/surface/saltThicknessProperty
https://w3id.org/eusoilvoc#Salts,salts,salt,"The Salt encompasses all forms of salts present in soil, including sodium chloride, calcium sulfate, and magnesium sulfate. It influences soil chemistry, structure, and plant tolerance to salinity. Source: FAO (2006). Guidelines for Soil Description.",soil chemical,,http://aims.fao.org/aos/agrovoc/c_33129 | http://w3id.org/glosis/model/layerhorizon/saltProperty | https://soilwise-he.github.io/soil-health#Salts,,http://w3id.org/glosis/model/layerhorizon/saltProperty
https://w3id.org/eusoilvoc#Sand,sand,,,soil primary particles,,http://aims.fao.org/aos/agrovoc/c_6779 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Sand | http://opendata.inrae.fr/thesaurusINRAE/c_11587 | http://www.eionet.europa.eu/gemet/concept/7413 | https://soilwise-he.github.io/soil-health#Sand,,
https://w3id.org/eusoilvoc#SandyTexture,sandy texture,,"The Sandy Texture refers to soil dominated by sand particles (0.05–2.0 mm in diameter). Sandy soils are well-drained, low in nutrients, and prone to drought due to poor water retention. Source: Soil Science Society of America (SSSA) Glossary.",soil texture,,http://w3id.org/glosis/model/layerhorizon/sandyTextureProperty,,http://w3id.org/glosis/model/layerhorizon/sandyTextureProperty
https://w3id.org/eusoilvoc#SaturatedHydraulicConductivity,saturated hydraulic conductivity,,,soil hydraulic conductivity,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SaturatedHydraulicConductivity | https://soilwise-he.github.io/soil-health#SaturatedHydraulicConductivity,,
https://w3id.org/eusoilvoc#SaturatedVapourPressure,saturated vapour pressure,,,soil vapour pressure,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SaturatedVaporPressure,,
https://w3id.org/eusoilvoc#SaturatedWaterFlow,saturated water flow,,,soil water flow,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SaturatedWaterFlow,,
https://w3id.org/eusoilvoc#Season,season,,,planetary phenomena,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Season | http://opendata.inrae.fr/thesaurusINRAE/c_11384 | http://www.eionet.europa.eu/gemet/concept/7529,,
https://w3id.org/eusoilvoc#SeedbedPreparation,seedbed preparation,,,soil management,,http://aims.fao.org/aos/agrovoc/c_6943 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SeedbedPreparation,,
https://w3id.org/eusoilvoc#SeedlingEmergence,seedling emergence,,,soil biological processes,,http://aims.fao.org/aos/agrovoc/c_2547 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SeedlingEmergence | http://opendata.inrae.fr/thesaurusINRAE/c_8199 | https://data.geoscience.earth/ncl/ISO11074v2025/3.434,,
https://w3id.org/eusoilvoc#SilicaSesquioxideRatio,silica sesquioxide ratio,,,soil erodibility index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SilicaSesquioxideRatio,,
https://w3id.org/eusoilvoc#Silt,silt,,,soil primary particles,,http://aims.fao.org/aos/agrovoc/c_331558 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Silt | http://opendata.inrae.fr/thesaurusINRAE/c_11574 | http://www.eionet.europa.eu/gemet/concept/7698,,
https://w3id.org/eusoilvoc#solubleSaltsProcedure-SlbAn_calcul-unkn,SlbAn_calcul-unk,,"Sum of soluble anions (Cl, SO4, HCO2, CO3, NO3, F)",,soluble salts,http://w3id.org/glosis/model/procedure/solubleSaltsProcedure-SlbAn_calcul-unkn,,http://w3id.org/glosis/model/procedure/solubleSaltsProcedure-SlbAn_calcul-unkn
https://w3id.org/eusoilvoc#solubleSaltsProcedure-SlbCat_calcul-unkn,SlbCat_calcul-unk,,"Sum of soluble cations (Ca, Mg, K, Na)",,soluble salts,http://w3id.org/glosis/model/procedure/solubleSaltsProcedure-SlbCat_calcul-unkn,,http://w3id.org/glosis/model/procedure/solubleSaltsProcedure-SlbCat_calcul-unkn
https://w3id.org/eusoilvoc#Sleet,sleet,,,precipitation,,http://aims.fao.org/aos/agrovoc/c_14332 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Sleet,,
https://w3id.org/eusoilvoc#Slope,slope,,,physiography,,http://aims.fao.org/aos/agrovoc/c_fa256eab | http://opendata.inrae.fr/thesaurusINRAE/c_1481 | http://www.eionet.europa.eu/gemet/concept/4186,https://soilwise-he.github.io/soil-health#Slopes,
https://w3id.org/eusoilvoc#SlopeForms,slope forms,slope form,"Slope Form describes the shape or curvature of a slope, including its concave, convex, or straight profile. Slope form affects water runoff, erosion rates, and soil accumulation, influencing both the fertility and stability of the soil in hilly or mountainous regions. Source: FAO, 'Soil and Water Conservation'",slope,,http://w3id.org/glosis/model/siteplot/slopeFormProperty,,http://w3id.org/glosis/model/siteplot/slopeFormProperty
https://w3id.org/eusoilvoc#SlopeGradient,slope gradient,,,slope,,,,
https://w3id.org/eusoilvoc#SlopeGradientClass,slope gradient class,,"Slope Gradient Class refers to the classification of slope steepness, such as flat, moderate, or steep, based on its angle. The gradient of a slope influences soil erosion rates, water drainage, and the suitability of land for agriculture, with steeper slopes typically being more prone to erosion. Source: USDA NRCS, 'Soil Erosion and Conservation'",soil description,,http://w3id.org/glosis/model/siteplot/slopeGradientClassProperty,,http://w3id.org/glosis/model/siteplot/slopeGradientClassProperty
https://w3id.org/eusoilvoc#SlopeGradientNumeric,slope gradient numeric,,"Slope Gradient Property refers to the numerical measurement of the steepness of a slope, usually expressed as a percentage or angle. This property is crucial in determining soil erosion potential, water runoff, and suitability for land use, as steeper slopes are more prone to erosion and less suitable for cultivation without proper soil conservation measures. Source: USDA NRCS, 'Soil Erosion and Conservation'",slope gradient,,http://w3id.org/glosis/model/siteplot/slopeGradientProperty,,http://w3id.org/glosis/model/siteplot/slopeGradientProperty
https://w3id.org/eusoilvoc#SlopeOrientation,slope orientation,,,slope,,,http://aims.fao.org/aos/agrovoc/c_1832474d,
https://w3id.org/eusoilvoc#SlopeOrientationClass,slope orientation class,,"Slope Orientation Class classifies the direction in which a slope faces (north, south, east, west) and can significantly affect local climate conditions, such as sunlight exposure, moisture, and temperature. For instance, south-facing slopes in the Northern Hemisphere receive more sunlight, influencing soil temperature, vegetation types, and soil moisture availability. Source: FAO, 'Soil and Water Conservation'",soil description,,http://w3id.org/glosis/model/siteplot/slopeOrientationClassProperty,,http://w3id.org/glosis/model/siteplot/slopeOrientationClassProperty
https://w3id.org/eusoilvoc#SlopeOrientationNumeric,slope orientation numeric,,"Slope Orientation refers to the precise directional orientation of a slope, measured in degrees from a cardinal direction (e.g., 0° for north, 180° for south). The slope orientation impacts factors such as solar radiation, evaporation rates, and vegetation cover, all of which affect soil temperature, moisture retention, and erosion potential. Source: USDA NRCS, 'Soil Erosion and Landscape Analysis'",slope orientation,,http://w3id.org/glosis/model/siteplot/slopeOrientationProperty,,http://w3id.org/glosis/model/siteplot/slopeOrientationProperty
https://w3id.org/eusoilvoc#SlopePathways,slope pathways,slope pathway,"Slope Pathways identifies the natural flow paths of water, sediment, or other materials across a slope. These pathways, often defined by the topography, influence how water moves, erodes soil, and accumulates nutrients or contaminants. Understanding these pathways is critical for effective erosion control and water management in sloped areas. Source: FAO, 'Soil Erosion and Conservation'",slope,,http://w3id.org/glosis/model/siteplot/slopePathwaysProperty,,http://w3id.org/glosis/model/siteplot/slopePathwaysProperty
https://w3id.org/eusoilvoc#Snow,snow,,,precipitation,,http://aims.fao.org/aos/agrovoc/c_7124 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Snow | http://opendata.inrae.fr/thesaurusINRAE/c_584 | http://www.eionet.europa.eu/gemet/concept/7769,,
https://w3id.org/eusoilvoc#Sodium,sodium,,,soil chemical properties,,http://aims.fao.org/aos/agrovoc/c_7145 | http://opendata.inrae.fr/thesaurusINRAE/c_15787 | https://soilwise-he.github.io/soil-health#Sodium,,
https://w3id.org/eusoilvoc#SodiumExchangeableBases,sodium exchangeable bases,sodium exchangeable base,Sodium bound to exchange surfaces in the soil such as clay minerals and organic matter that can be released to the soil solution upon exchange,sodium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sodexp,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sodexp
https://w3id.org/eusoilvoc#SodiumExtractableElements,sodium extractable elements,,Sodium bound to the soil matrix but that can be released into the soil solution (i.e. become bio-available),sodium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sodext,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sodext
https://w3id.org/eusoilvoc#SodiumTotalElements,sodium total elements,,"Total sodium includes all sodium present in soil, both soluble and bound. Excess sodium can lead to sodicity, which disrupts soil structure, reduces permeability, and impairs plant growth. Monitoring sodium levels is crucial for managing soil salinity in arid and irrigated regions. Source: Bohn, H.L., et al. (2001). Soil Chemistry.",sodium,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sodtot,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sodtot
https://w3id.org/eusoilvoc#SoftConsistence,soft consistence,,,soil consistence,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoftConsistence,,
https://w3id.org/eusoilvoc#Soil,soil,,,,,http://aims.fao.org/aos/agrovoc/c_7156 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Soil | http://opendata.inrae.fr/thesaurusINRAE/c_1524 | http://www.eionet.europa.eu/gemet/concept/7843 | https://data.geoscience.earth/ncl/ISO11074v2025/3.448,https://soilwise-he.github.io/soil-health#Soils,
https://w3id.org/eusoilvoc#SoilAbsorption,soil absorption,,,soil physical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAbsorption,,
https://w3id.org/eusoilvoc#SoilAcidification,soil acidification,,,soil chemical degradative processes | soil threats,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAcidification | http://opendata.inrae.fr/thesaurusINRAE/c_900 | http://www.eionet.europa.eu/gemet/concept/7844 | https://soilwise-he.github.io/soil-health#SoilAcidification,,
https://w3id.org/eusoilvoc#SoilAdhesion,soil adhesion,,,soil physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAdhesion,,
https://w3id.org/eusoilvoc#SoilAdsorption,soil adsorption,,,soil chemical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAdsorption,,
https://w3id.org/eusoilvoc#SoilAeration,soil aeration,,,soil agricultural functions | soil air physical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAeration,,
https://w3id.org/eusoilvoc#SoilAerationIndex,soil aeration index,,,soil structure index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAerationIndex,,
https://w3id.org/eusoilvoc#SoilAge,soil age,age of soil,,soil properties,,,http://aims.fao.org/aos/agrovoc/c_7157,
https://w3id.org/eusoilvoc#SoilAggregate,soil aggregate,,,soil components,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregate,https://soilwise-he.github.io/soil-health#SoilAggregates,
https://w3id.org/eusoilvoc#SoilAggregateDegree,soil aggregate degree,,,soil aggregate physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregateDegree,,
https://w3id.org/eusoilvoc#SoilAggregateDispersion,soil aggregate dispersion,,,soil physical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregateDispersion,,
https://w3id.org/eusoilvoc#SoilAggregatePhysicalProperties,soil aggregate physical properties,soil aggregate physical property,,soil physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregatePhysicalProperty,,
https://w3id.org/eusoilvoc#SoilAggregateShape,soil aggregate shape,,,soil aggregate physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregateShape,,
https://w3id.org/eusoilvoc#SoilAggregateSize,soil aggregate size,,,soil aggregate physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregateSize,,
https://w3id.org/eusoilvoc#SoilAggregateSizeDistribution,soil aggregate size distribution,,,soil aggregate physical properties | soil aggregation index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregateSizeDistribution,,
https://w3id.org/eusoilvoc#SoilAggregateStability,soil aggregate stability,,,soil aggregate physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregateStability | https://soilwise-he.github.io/soil-health#SoilAggregateStability,,
https://w3id.org/eusoilvoc#SoilAggregateStrength,soil aggregate strength,,,soil aggregate physical properties | soil aggregation index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregateStrength,,
https://w3id.org/eusoilvoc#SoilAggregation,soil aggregation,,,soil physical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregation | http://opendata.inrae.fr/thesaurusINRAE/c_1354 | https://soilwise-he.github.io/soil-health#SoilAggregation,,
https://w3id.org/eusoilvoc#SoilAggregationDegree,soil aggregation degree,,,soil aggregate physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregationDegree,,
https://w3id.org/eusoilvoc#SoilAggregationIndex,soil aggregation index,,,soil structure index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAggregationIndex,,
https://w3id.org/eusoilvoc#SoilAgriculturalFunctions,soil agricultural functions,soil agricultural function,,soil functions,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilAgriculturalFunction,,
